EVENT_ID,CZ_NAME_STR,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,Rain Fall (In),DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,Latitude,Longitude,Wind Speed,Min Pressure,CAT,COUNTY RISK
5525824,JONES (ZONE),8/31/2006,1200,Tropical Storm,-999,0,0,125000,5000000,NC,EST,1218288,Z,92,MHX,0,0,30.6,-79.9,55,995,0,3
139266,JONES (ZONE),9/5/2008,1200,Tropical Storm,-999,0,0,20000,0,NC,EST-5,23869,Z,92,MHX,0,0,28.2,-78.5,55,980,0,0
344871,JONES (ZONE),8/26/2011,0,Tropical Storm,10.68,0,0,8000000,20000000,NC,EST-5,57500,Z,92,MHX,0,0,27.7,-77.3,90,946,1,3
451094,JONES (ZONE),6/6/2013,1800,Tropical Storm,-999,0,0,0,0,NC,EST-5,74590,Z,92,MHX,0,0,28.9,-83.9,55,993,0,0
663548,JONES (ZONE),10/8/2016,900,Tropical Storm,-999,0,0,0,0,NC,EST-5,110427,Z,92,MHX,0,0,34.89,-75.28,67,983,0,0
787011,JONES (ZONE),9/13/2018,800,Tropical Storm,-999,0,0,32800000,0,NC,EST-5,130979,Z,92,MHX,0,0,32.78,-74.66,97,954,2,3
909807,JONES (ZONE),8/4/2020,30,Tropical Storm,1.26,0,0,0,0,NC,EST-5,150781,Z,92,MHX,0,0,32.8,-79.1,80,986,1,1
5568583,LEE (ZONE),7/12/1996,800,Hurricane (Typhoon),1.35,0,0,0,0,NC,EST,2045671,Z,76,RAH,0,0,31.63,-78.55,77,979,1,0
5580057,LEE (ZONE),9/5/1996,1700,Hurricane (Typhoon),5.9,0,0,0,0,NC,EST,2053170,Z,76,RAH,0,0,32.3,-77.8,100,952,2,0
5724275,LEE (ZONE),9/4/1999,2100,Hurricane (Typhoon),3.58,0,0,0,0,NC,EST,2414680,Z,76,RAH,0,0,34.8,-76.5,60,984,0,0
5724428,LEE (ZONE),9/15/1999,1600,Hurricane (Typhoon),6.14,0,0,0,0,NC,EST,1088948,Z,76,RAH,0,0,29.92,-79.06,100,943,2,0
660123,LEE (ZONE),9/2/2016,1845,Tropical Storm,-999,0,0,10000,0,NC,EST-5,110529,Z,76,RAH,0,0,32.98,-80.23,50,990,0,0
787173,LEE (ZONE),9/13/2018,2300,Tropical Storm,12.07,0,0,1000000,0,NC,EST-5,131166,Z,76,RAH,0,0,33.82,-76.27,90,952,1,3
789624,LEE (ZONE),10/11/2018,1200,Tropical Storm,-999,0,0,100000,0,NC,EST-5,131955,Z,76,RAH,0,0,34.1,-81.7,45,987,0,1
5580397,LENOIR (ZONE),7/12/1996,1000,Hurricane (Typhoon),6.28,0,0,600000,15000000,NC,EST,2054534,Z,91,MHX,0,0,31.63,-78.55,77,979,1,3
5580425,LENOIR (ZONE),9/4/1996,1800,Hurricane (Typhoon),7.12,0,0,5000000,0,NC,EST,2054545,Z,91,MHX,0,0,27.7,-75.5,105,952,2,3
5660841,LENOIR (ZONE),8/26/1998,0,Hurricane (Typhoon),5.35,0,0,0,0,NC,EST,2083672,Z,91,MHX,0,0,30.8,-76.4,100,958,2,0
5716396,LENOIR (ZONE),8/30/1999,0,Hurricane (Typhoon),6.52,0,0,0,0,NC,EST,2411425,Z,91,MHX,0,0,31.9,-78.1,90,964,1,0
5717550,LENOIR (ZONE),9/14/1999,2300,Hurricane (Typhoon),12.4,1,0,150000000,160000000,NC,EST,1087386,Z,91,MHX,0,0,26.64,-77.32,111,932,3,3
5337065,LENOIR (ZONE),9/17/2003,1800,Hurricane (Typhoon),3.23,0,0,200000,0,NC,EST,1163016,Z,91,MHX,0,0,30.6,-73,90,955,1,1
5421512,LENOIR (ZONE),8/14/2004,0,Hurricane (Typhoon),-999,0,0,50000,300000,NC,EST,1179724,Z,91,MHX,0,0,39,-73.5,20,1012,-1,1
5479218,LENOIR (ZONE),9/13/2005,1200,Hurricane (Typhoon),2.88,0,0,10000,0,NC,EST,1199569,Z,91,MHX,0,0,32.1,-78,60,989,0,0
5580875,LENOIR (ZONE),6/18/1996,1300,Tropical Storm,-999,0,0,0,0,NC,EST,2054487,Z,91,MHX,0,0,29.7,-78.8,25,1008,-1,3
5579727,LENOIR (ZONE),6/18/1996,1300,Tropical Storm,-999,0,0,0,0,NC,EST,2054495,Z,91,MHX,0,0,29.7,-78.8,25,1008,-1,3
5581065,LENOIR (ZONE),10/8/1996,100,Tropical Storm,-999,0,0,0,0,NC,EST,2054560,Z,91,MHX,0,0,29.3,-84.5,60,983,0,3
5717400,LENOIR (ZONE),9/1/1999,0,Tropical Storm,-999,0,0,0,0,NC,EST,2413568,Z,91,MHX,0,0,35.2,-73.6,60,986,0,3
5525825,LENOIR (ZONE),8/31/2006,1200,Tropical Storm,-999,0,0,75000,1000000,NC,EST,1218288,Z,91,MHX,0,0,30.6,-79.9,55,995,0,0
139269,LENOIR (ZONE),9/5/2008,1200,Tropical Storm,-999,0,0,10000,0,NC,EST-5,23869,Z,91,MHX,0,0,28.2,-78.5,55,980,0,0
344877,LENOIR (ZONE),8/26/2011,0,Tropical Storm,13.61,0,0,10000000,20000000,NC,EST-5,57500,Z,91,MHX,0,0,27.7,-77.3,90,946,1,3
451098,LENOIR (ZONE),6/6/2013,1800,Tropical Storm,-999,0,0,0,0,NC,EST-5,74590,Z,91,MHX,0,0,28.9,-83.9,55,993,0,0
663650,LENOIR (ZONE),10/8/2016,900,Tropical Storm,16.5,0,0,0,0,NC,EST-5,110427,Z,91,MHX,0,0,34.89,-75.28,67,983,0,0
787012,LENOIR (ZONE),9/13/2018,800,Tropical Storm,18.36,0,0,43200000,0,NC,EST-5,130979,Z,91,MHX,0,0,32.78,-74.66,97,954,2,3
785741,LENOIR (ZONE),9/13/2018,2200,Tropical Storm,-999,0,0,0,0,NC,EST-5,130979,Z,91,MHX,0,1,33.82,-76.27,90,952,1,3
785740,LENOIR (ZONE),9/14/2018,0,Tropical Storm,18.36,0,0,0,0,NC,EST-5,130979,Z,91,MHX,0,1,34,-76.5,90,952,1,1
849837,LENOIR (ZONE),9/6/2019,120,Tropical Storm,3.39,0,0,0,0,NC,EST-5,140548,Z,91,MHX,0,0,33.4,-77.9,90,956,1,0
909046,LENOIR (ZONE),8/4/2020,100,Tropical Storm,4.9,0,0,0,0,NC,EST-5,150781,Z,91,MHX,0,0,32.8,-79.1,80,986,1,0
791116,LINCOLN (ZONE),10/11/2018,1100,Tropical Storm,-999,0,0,1000,0,NC,EST-5,132213,Z,69,GSP,0,0,34.1,-81.7,45,987,0,0
926803,LINCOLN (ZONE),10/29/2020,700,Tropical Storm,-999,0,0,0,0,NC,EST-5,153851,Z,69,GSP,0,0,32.8,-87.5,60,986,0,0
5579767,MARTIN (ZONE),7/12/1996,1000,Hurricane (Typhoon),4.1,0,0,50000,0,NC,EST,2054534,Z,29,MHX,0,0,31.63,-78.55,77,979,1,1
5580416,MARTIN (ZONE),9/4/1996,1800,Hurricane (Typhoon),2.36,0,0,500000,0,NC,EST,2054545,Z,29,MHX,0,0,27.7,-75.5,105,952,2,1
5660842,MARTIN (ZONE),8/26/1998,0,Hurricane (Typhoon),4.46,0,0,0,0,NC,EST,2083672,Z,29,MHX,0,0,30.8,-76.4,100,958,2,0
5716397,MARTIN (ZONE),8/30/1999,0,Hurricane (Typhoon),4.4,0,0,0,0,NC,EST,2411425,Z,29,MHX,0,0,31.9,-78.1,90,964,1,0
5717551,MARTIN (ZONE),9/14/1999,2300,Hurricane (Typhoon),10.95,0,0,0,22000000,NC,EST,1087386,Z,29,MHX,0,0,26.64,-77.32,111,932,3,3
5337066,MARTIN (ZONE),9/17/2003,1800,Hurricane (Typhoon),2.48,0,0,0,0,NC,EST,1163016,Z,29,MHX,0,0,30.6,-73,90,955,1,0
5421513,MARTIN (ZONE),8/14/2004,0,Hurricane (Typhoon),-999,0,0,25000,150000,NC,EST,1179724,Z,29,MHX,0,0,39,-73.5,20,1012,-1,1
5479219,MARTIN (ZONE),9/13/2005,1200,Hurricane (Typhoon),0.72,0,0,0,0,NC,EST,1199569,Z,29,MHX,0,0,32.1,-78,60,989,0,1
5580866,MARTIN (ZONE),6/18/1996,1300,Tropical Storm,-999,0,0,0,0,NC,EST,2054487,Z,29,MHX,0,0,29.7,-78.8,25,1008,-1,0
5580448,MARTIN (ZONE),10/8/1996,100,Tropical Storm,-999,0,0,0,0,NC,EST,2054560,Z,29,MHX,0,0,29.3,-84.5,60,983,0,0
5717401,MARTIN (ZONE),9/1/1999,0,Tropical Storm,-999,0,0,0,6000000,NC,EST,2413568,Z,29,MHX,0,0,35.2,-73.6,60,986,0,0
5525826,MARTIN (ZONE),8/31/2006,1200,Tropical Storm,-999,0,0,25000,0,NC,EST,1218288,Z,29,MHX,0,0,30.6,-79.9,55,995,0,1
139272,MARTIN (ZONE),9/5/2008,1200,Tropical Storm,-999,0,0,10000,0,NC,EST-5,23869,Z,29,MHX,0,0,28.2,-78.5,55,980,0,0
344879,MARTIN (ZONE),8/26/2011,0,Tropical Storm,14.27,0,0,2000000,10000000,NC,EST-5,57500,Z,29,MHX,0,0,27.7,-77.3,90,946,1,3
451100,MARTIN (ZONE),6/6/2013,1800,Tropical Storm,-999,0,0,0,0,NC,EST-5,74590,Z,29,MHX,0,0,28.9,-83.9,55,993,0,0
663631,MARTIN (ZONE),10/8/2016,1100,Tropical Storm,10.27,0,0,0,0,NC,EST-5,110427,Z,29,MHX,0,0,32.5,-79.9,80,963,1,3
787017,MARTIN (ZONE),9/13/2018,800,Tropical Storm,-999,0,0,0,0,NC,EST-5,130979,Z,29,MHX,0,0,32.78,-74.66,97,954,2,3
909805,MARTIN (ZONE),8/4/2020,230,Tropical Storm,4.71,0,0,0,0,NC,EST-5,150781,Z,29,MHX,0,0,32.8,-79.1,80,986,1,0
926810,MCDOWELL MOUNTAINS (ZONE),10/29/2020,700,Tropical Storm,-999,0,0,20000,0,NC,EST-5,153851,Z,505,GSP,0,0,32.8,-87.5,60,986,0,0
791117,MECKLENBURG (ZONE),10/11/2018,1100,Tropical Storm,2.89,0,0,5000,0,NC,EST-5,132213,Z,71,GSP,0,0,34.1,-81.7,45,987,0,0
5568581,MONTGOMERY (ZONE),7/12/1996,800,Hurricane (Typhoon),1.24,0,0,0,0,NC,EST,2045671,Z,74,RAH,0,0,31.63,-78.55,77,979,1,0
5580055,MONTGOMERY (ZONE),9/5/1996,1700,Hurricane (Typhoon),3.1,0,0,0,0,NC,EST,2053170,Z,74,RAH,0,0,32.3,-77.8,100,952,2,0
5724276,MONTGOMERY (ZONE),9/4/1999,2100,Hurricane (Typhoon),3.3,0,0,0,0,NC,EST,2414680,Z,74,RAH,0,0,34.8,-76.5,60,984,0,0
5724429,MONTGOMERY (ZONE),9/15/1999,1600,Hurricane (Typhoon),3.04,0,0,0,0,NC,EST,1088948,Z,74,RAH,0,0,29.92,-79.06,100,943,2,0
660124,MONTGOMERY (ZONE),9/2/2016,1835,Tropical Storm,-999,0,0,10000,0,NC,EST-5,110529,Z,74,RAH,0,0,32.4,-81.2,50,990,0,0
787774,MONTGOMERY (ZONE),9/15/2018,530,Tropical Storm,14.57,0,0,500000,0,NC,EST-5,131166,Z,74,RAH,0,0,33.7,-79.3,55,986,0,1
789619,MONTGOMERY (ZONE),10/11/2018,1100,Tropical Storm,4.11,0,0,50000,0,NC,EST-5,131955,Z,74,RAH,0,0,34.1,-81.7,45,987,0,0
5568582,MOORE (ZONE),7/12/1996,800,Hurricane (Typhoon),0.92,0,0,0,0,NC,EST,2045671,Z,75,RAH,0,0,31.63,-78.55,77,979,1,0
5580056,MOORE (ZONE),9/5/1996,1700,Hurricane (Typhoon),4.92,0,0,0,0,NC,EST,2053170,Z,75,RAH,0,0,32.3,-77.8,100,952,2,0
5724277,MOORE (ZONE),9/4/1999,2100,Hurricane (Typhoon),4,0,0,0,0,NC,EST,2414680,Z,75,RAH,0,0,34.8,-76.5,60,984,0,0
5724430,MOORE (ZONE),9/15/1999,1600,Hurricane (Typhoon),4.67,0,0,0,0,NC,EST,1088948,Z,75,RAH,0,0,29.92,-79.06,100,943,2,0
660125,MOORE (ZONE),9/2/2016,2100,Tropical Storm,-999,0,0,10000,0,NC,EST-5,110529,Z,75,RAH,0,0,32.98,-80.23,50,990,0,0
787776,MOORE (ZONE),9/13/2018,2300,Tropical Storm,-999,0,0,1000000,0,NC,EST-5,131166,Z,75,RAH,0,0,33.82,-76.27,90,952,1,0
789621,MOORE (ZONE),10/11/2018,1100,Tropical Storm,-999,0,0,100000,0,NC,EST-5,131955,Z,75,RAH,0,0,34.1,-81.7,45,987,0,3
5568572,NASH (ZONE),7/12/1996,800,Hurricane (Typhoon),1.93,0,0,0,0,NC,EST,2045671,Z,27,RAH,0,0,31.63,-78.55,77,979,1,0
5580046,NASH (ZONE),9/5/1996,1700,Hurricane (Typhoon),2.75,0,0,0,0,NC,EST,2053170,Z,27,RAH,0,0,32.3,-77.8,100,952,2,0
5665941,NASH (ZONE),8/27/1998,2000,Hurricane (Typhoon),1.06,0,0,0,0,NC,EST,1068389,Z,27,RAH,0,0,33.71,-77.75,97,962,2,0
5724278,NASH (ZONE),9/4/1999,2100,Hurricane (Typhoon),2.81,0,0,0,0,NC,EST,2414680,Z,27,RAH,0,0,34.8,-76.5,60,984,0,0
5724431,NASH (ZONE),9/15/1999,1600,Hurricane (Typhoon),7.11,0,0,0,0,NC,EST,1088948,Z,27,RAH,0,0,29.92,-79.06,100,943,2,0
5337296,NASH (ZONE),9/18/2003,900,Hurricane (Typhoon),3.03,0,0,809000,0,NC,EST,1162664,Z,27,RAH,0,0,33.07,-74.72,90,956,1,1
5531544,NASH (ZONE),9/1/2006,500,Tropical Storm,-999,0,0,0,985000,NC,EST,1220729,Z,27,RAH,0,0,34.5,-78,50,985,0,0
787187,NASH (ZONE),9/13/2018,1600,Tropical Storm,8.56,0,0,500000,0,NC,EST-5,131166,Z,27,RAH,0,0,33.37,-75.58,92,953,1,3
789634,NASH (ZONE),10/11/2018,1300,Tropical Storm,-999,0,0,250000,0,NC,EST-5,131955,Z,27,RAH,0,0,34.1,-81.7,45,987,0,1
857925,NASH (ZONE),9/6/2019,0,Tropical Storm,3.02,0,0,500000,0,NC,EST-5,142735,Z,27,RAH,0,0,33.4,-77.9,90,956,1,0
919650,NASH (ZONE),8/4/2020,0,Tropical Storm,3.24,0,0,1000000,0,NC,EST-5,152218,Z,27,RAH,0,0,32.8,-79.1,80,986,1,0
5564438,NEW HANOVER (ZONE),7/12/1996,1100,Hurricane (Typhoon),5.37,0,0,18000000,1000000,NC,EST,2048316,Z,101,ILM,0,0,32.2,-78.4,85,975,1,3
5578509,NEW HANOVER (ZONE),9/5/1996,1100,Hurricane (Typhoon),5.32,0,0,200000000,1000000,NC,EST,2054647,Z,101,ILM,0,0,31,-77.2,100,954,2,3
5664368,NEW HANOVER (ZONE),8/26/1998,600,Hurricane (Typhoon),14.4,0,0,26200000,0,NC,EST,2084619,Z,101,ILM,0,0,32.21,-77.62,100,964,2,3
5713262,NEW HANOVER (ZONE),8/30/1999,0,Hurricane (Typhoon),5.66,0,0,25000,0,NC,EST,2413336,Z,101,ILM,0,0,31.9,-78.1,90,964,1,0
5717592,NEW HANOVER (ZONE),9/15/1999,1700,Hurricane (Typhoon),14.04,0,0,37000000,0,NC,EST,2412871,Z,101,ILM,0,0,29.92,-79.06,100,943,2,3
5418933,NEW HANOVER (ZONE),8/14/2004,800,Hurricane (Typhoon),-999,0,0,3000000,500000,NC,EST,1178566,Z,101,ILM,0,0,31.2,-80.25,70,990,0,2
5478428,NEW HANOVER (ZONE),9/14/2005,700,Hurricane (Typhoon),6.07,0,0,3600000,0,NC,EST,1199627,Z,101,ILM,0,0,32.9,-78,70,980,0,3
5558017,NEW HANOVER (ZONE),6/18/1996,1000,Tropical Storm,-999,0,0,0,0,NC,EST,2041486,Z,101,ILM,0,0,29.15,-78.85,25,1008,-1,0
5337055,NEW HANOVER (ZONE),9/18/2003,800,Tropical Storm,1.98,0,0,0,0,NC,EST,1163014,Z,101,ILM,0,0,33.07,-74.72,90,956,1,1
5419179,NEW HANOVER (ZONE),8/29/2004,1600,Tropical Storm,-999,0,0,0,0,NC,EST,1178571,Z,101,ILM,0,0,18.71,-54.7,112,948,3,0
5529130,NEW HANOVER (ZONE),8/31/2006,1830,Tropical Storm,-999,0,0,0,47000,NC,EST,1218621,Z,101,ILM,0,0,31.9,-79.2,60,993,0,3
5533262,NEW HANOVER (ZONE),9/1/2006,0,Tropical Storm,-999,0,0,0,0,NC,EST,1221647,Z,101,ILM,0,0,33.2,-78.4,60,988,0,3
5583527,NORTHAMPTON (ZONE),7/12/1996,1700,Hurricane (Typhoon),3.02,0,0,0,0,NC,EST,2056604,Z,12,AKQ,0,0,33.6,-78.1,90,974,1,0
5583698,NORTHAMPTON (ZONE),9/5/1996,1800,Hurricane (Typhoon),1.39,0,0,0,0,NC,EST,2056655,Z,12,AKQ,0,0,32.3,-77.8,100,952,2,0
5370985,NORTHAMPTON (ZONE),9/18/2003,600,Hurricane (Typhoon),-999,0,0,1600000,0,NC,EST,1163192,Z,12,AKQ,0,0,33.07,-74.72,90,956,1,3
5583716,NORTHAMPTON (ZONE),10/7/1996,1800,Tropical Storm,-999,0,0,0,0,NC,EST,2056659,Z,12,AKQ,0,0,28.2,-86,60,983,0,1
342792,NORTHAMPTON (ZONE),8/27/2011,100,Tropical Storm,-999,0,0,1700000,10500000,NC,EST-5,57094,Z,12,AKQ,0,0,32.1,-77.1,75,952,1,0
660838,NORTHAMPTON (ZONE),9/2/2016,1100,Tropical Storm,-999,0,0,0,0,NC,EST-5,110354,Z,12,AKQ,0,0,31.4,-82.8,50,989,0,0
917033,NORTHAMPTON (ZONE),8/4/2020,100,Tropical Storm,3.84,0,0,150000,0,NC,EST-5,151991,Z,12,AKQ,0,0,32.8,-79.1,80,986,1,1
909039,NORTHERN CRAVEN (ZONE),8/4/2020,100,Tropical Storm,2.5,0,0,0,0,NC,EST-5,150781,Z,193,MHX,0,0,32.8,-79.1,80,986,1,1
847026,NORTHERN OUTER BANKS (ZONE),9/6/2019,943,Hurricane,5.42,0,0,0,0,NC,EST-5,140548,Z,203,MHX,0,0,34.55,-76.31,87,956,1,0
909041,NORTHERN OUTER BANKS (ZONE),8/4/2020,100,Tropical Storm,0.76,0,0,0,0,NC,EST-5,150781,Z,203,MHX,0,0,32.8,-79.1,80,986,1,1
847024,OCRACOKE ISLAND (ZONE),9/6/2019,459,Hurricane,5.42,0,0,0,0,NC,EST-5,140548,Z,204,MHX,0,0,33.73,-77.41,90,956,1,0
909045,OCRACOKE ISLAND (ZONE),8/4/2020,30,Tropical Storm,0.76,0,0,0,0,NC,EST-5,150781,Z,204,MHX,0,0,32.8,-79.1,80,986,1,0
5580402,ONSLOW (ZONE),7/12/1996,1000,Hurricane (Typhoon),7,0,10,73000000,30000000,NC,EST,2054534,Z,98,MHX,0,0,31.63,-78.55,77,979,1,3
5580430,ONSLOW (ZONE),9/4/1996,1800,Hurricane (Typhoon),3.5,2,2,500000000,0,NC,EST,2054545,Z,98,MHX,0,0,27.7,-75.5,105,952,2,3
5660843,ONSLOW (ZONE),8/26/1998,0,Hurricane (Typhoon),6,0,0,0,0,NC,EST,2083672,Z,98,MHX,0,0,30.8,-76.4,100,958,2,0
5716398,ONSLOW (ZONE),8/30/1999,0,Hurricane (Typhoon),2.65,0,0,0,0,NC,EST,2411425,Z,98,MHX,0,0,31.9,-78.1,90,964,1,0
5717552,ONSLOW (ZONE),9/14/1999,2300,Hurricane (Typhoon),4.58,1,0,13100000,8200000,NC,EST,1087386,Z,98,MHX,0,0,26.64,-77.32,111,932,3,3
5717657,ONSLOW (ZONE),10/16/1999,1700,Hurricane (Typhoon),0.68,0,0,0,0,NC,EST,1087389,Z,98,MHX,0,0,28.6,-79.9,65,984,0,0
5337067,ONSLOW (ZONE),9/17/2003,1800,Hurricane (Typhoon),3.5,0,0,1030000,0,NC,EST,1163016,Z,98,MHX,0,0,30.6,-73,90,955,1,3
5421456,ONSLOW (ZONE),8/3/2004,0,Hurricane (Typhoon),-999,0,0,5000,0,NC,EST,1179720,Z,98,MHX,0,0,32.4,-78.2,60,987,0,0
5421514,ONSLOW (ZONE),8/14/2004,0,Hurricane (Typhoon),-999,0,0,5000000,500000,NC,EST,1179724,Z,98,MHX,0,0,39,-73.5,20,1012,-1,1
5479220,ONSLOW (ZONE),9/13/2005,1200,Hurricane (Typhoon),8.39,0,0,8500000,500000,NC,EST,1199569,Z,98,MHX,0,0,32.1,-78,60,989,0,1
787007,ONSLOW (ZONE),9/13/2018,800,Hurricane,24.07,0,0,34500000,0,NC,EST-5,130979,Z,98,MHX,0,0,32.78,-74.66,97,954,2,0
5580880,ONSLOW (ZONE),6/18/1996,1300,Tropical Storm,-999,0,0,0,0,NC,EST,2054487,Z,98,MHX,0,0,29.7,-78.8,25,1008,-1,0
5579732,ONSLOW (ZONE),6/18/1996,1300,Tropical Storm,-999,0,0,0,0,NC,EST,2054499,Z,98,MHX,0,0,29.7,-78.8,25,1008,-1,0
5581070,ONSLOW (ZONE),10/8/1996,100,Tropical Storm,-999,0,0,0,0,NC,EST,2054560,Z,98,MHX,0,0,29.3,-84.5,60,983,0,0
5717402,ONSLOW (ZONE),9/1/1999,0,Tropical Storm,5.75,0,0,200000,1250000,NC,EST,2413568,Z,98,MHX,0,0,35.2,-73.6,60,986,0,3
5525827,ONSLOW (ZONE),8/31/2006,1200,Tropical Storm,-999,0,1,500000,0,NC,EST,1218288,Z,98,MHX,0,0,30.6,-79.9,55,995,0,0
139260,ONSLOW (ZONE),9/5/2008,1200,Tropical Storm,1.32,0,0,20000,0,NC,EST-5,23869,Z,98,MHX,0,0,28.2,-78.5,55,980,0,0
344881,ONSLOW (ZONE),8/26/2011,0,Tropical Storm,11.7,0,0,10000000,15700000,NC,EST-5,57500,Z,98,MHX,0,1,27.7,-77.3,90,946,1,1
451103,ONSLOW (ZONE),6/6/2013,1800,Tropical Storm,2.62,0,0,0,0,NC,EST-5,74590,Z,98,MHX,0,0,28.9,-83.9,55,993,0,0
536966,ONSLOW (ZONE),7/3/2014,1200,Tropical Storm,-999,0,0,0,0,NC,EST-5,87288,Z,98,MHX,0,0,31.8,-78.8,80,981,1,0
577070,ONSLOW (ZONE),5/8/2015,600,Tropical Storm,4.27,0,0,0,0,NC,EST-5,95378,Z,98,MHX,0,0,31.5,-77.6,40,1002,0,0
656756,ONSLOW (ZONE),9/2/2016,1800,Tropical Storm,7.73,0,0,0,0,NC,EST-5,109780,Z,98,MHX,0,0,32.4,-81.2,50,990,0,0
663394,ONSLOW (ZONE),10/8/2016,900,Tropical Storm,-999,0,0,0,0,NC,EST-5,110427,Z,98,MHX,0,0,34.89,-75.28,67,983,0,0
789581,ONSLOW (ZONE),10/11/2018,1106,Tropical Storm,0.67,0,0,0,0,NC,EST-5,131976,Z,98,MHX,0,0,34.1,-81.7,45,987,0,1
5568569,ORANGE (ZONE),7/12/1996,800,Hurricane (Typhoon),0.55,0,0,0,0,NC,EST,2045671,Z,24,RAH,0,0,31.63,-78.55,77,979,1,0
5580043,ORANGE (ZONE),9/5/1996,1700,Hurricane (Typhoon),6.6,0,0,0,0,NC,EST,2053170,Z,24,RAH,0,0,32.3,-77.8,100,952,2,0
5724279,ORANGE (ZONE),9/4/1999,2100,Hurricane (Typhoon),7.68,0,0,0,0,NC,EST,2414680,Z,24,RAH,0,0,34.8,-76.5,60,984,0,0
5724434,ORANGE (ZONE),9/15/1999,1600,Hurricane (Typhoon),4.49,0,0,0,0,NC,EST,1088948,Z,24,RAH,0,0,29.92,-79.06,100,943,2,0
789611,ORANGE (ZONE),10/11/2018,1200,Tropical Storm,6.9,0,0,500000,0,NC,EST-5,131955,Z,24,RAH,0,0,34.1,-81.7,45,987,0,1
5580400,PAMLICO (ZONE),7/12/1996,1000,Hurricane (Typhoon),3.5,0,0,1000000,4100000,NC,EST,2054534,Z,94,MHX,0,0,31.63,-78.55,77,979,1,3
5580428,PAMLICO (ZONE),9/4/1996,1800,Hurricane (Typhoon),1.15,0,0,3000000,0,NC,EST,2054545,Z,94,MHX,0,0,27.7,-75.5,105,952,2,3
5660942,PAMLICO (ZONE),8/26/1998,0,Hurricane (Typhoon),3.58,0,0,0,0,NC,EST,2083672,Z,94,MHX,0,0,30.8,-76.4,100,958,2,0
5716399,PAMLICO (ZONE),8/30/1999,0,Hurricane (Typhoon),5.78,0,0,0,0,NC,EST,2411425,Z,94,MHX,0,0,31.9,-78.1,90,964,1,0
5717553,PAMLICO (ZONE),9/14/1999,2300,Hurricane (Typhoon),1.7,0,0,0,1000000,NC,EST,1087386,Z,94,MHX,0,0,26.64,-77.32,111,932,3,3
5717658,PAMLICO (ZONE),10/16/1999,1700,Hurricane (Typhoon),1.48,0,0,0,0,NC,EST,1087389,Z,94,MHX,0,0,28.6,-79.9,65,984,0,0
5337068,PAMLICO (ZONE),9/17/2003,1800,Hurricane (Typhoon),5.48,0,0,50000000,5000000,NC,EST,1163016,Z,94,MHX,0,0,30.6,-73,90,955,1,3
5421457,PAMLICO (ZONE),8/3/2004,0,Hurricane (Typhoon),-999,0,0,10000,0,NC,EST,1179720,Z,94,MHX,0,0,32.4,-78.2,60,987,0,1
5421515,PAMLICO (ZONE),8/14/2004,0,Hurricane (Typhoon),-999,0,0,50000,200000,NC,EST,1179724,Z,94,MHX,0,0,39,-73.5,20,1012,-1,1
5479221,PAMLICO (ZONE),9/13/2005,1200,Hurricane (Typhoon),2.1,0,0,0,3000000,NC,EST,1199569,Z,94,MHX,0,0,32.1,-78,60,989,0,3
344884,PAMLICO (ZONE),8/26/2011,0,Hurricane (Typhoon),9.42,0,0,10000000,10000000,NC,EST-5,57500,Z,94,MHX,0,0,27.7,-77.3,90,946,1,3
5579730,PAMLICO (ZONE),6/18/1996,1300,Tropical Storm,-999,0,0,0,0,NC,EST,1029012,Z,94,MHX,0,0,29.7,-78.8,25,1008,-1,0
5580878,PAMLICO (ZONE),6/18/1996,1300,Tropical Storm,-999,0,0,0,0,NC,EST,2054487,Z,94,MHX,0,0,29.7,-78.8,25,1008,-1,0
5581068,PAMLICO (ZONE),10/8/1996,100,Tropical Storm,-999,0,0,0,0,NC,EST,2054560,Z,94,MHX,0,0,29.3,-84.5,60,983,0,0
5717403,PAMLICO (ZONE),9/1/1999,0,Tropical Storm,-999,0,0,500000,4000000,NC,EST,2413568,Z,94,MHX,0,0,35.2,-73.6,60,986,0,3
5525828,PAMLICO (ZONE),8/31/2006,1200,Tropical Storm,-999,0,0,10000,0,NC,EST,1218288,Z,94,MHX,0,0,30.6,-79.9,55,995,0,0
451108,PAMLICO (ZONE),6/6/2013,1800,Tropical Storm,-999,0,0,0,0,NC,EST-5,74590,Z,94,MHX,0,0,28.9,-83.9,55,993,0,0
656762,PAMLICO (ZONE),9/2/2016,1800,Tropical Storm,7.21,0,0,0,0,NC,EST-5,109780,Z,94,MHX,0,0,32.4,-81.2,50,990,0,0
663547,PAMLICO (ZONE),10/8/2016,900,Tropical Storm,-999,0,0,0,0,NC,EST-5,110427,Z,94,MHX,0,0,34.89,-75.28,67,983,0,0
787010,PAMLICO (ZONE),9/13/2018,800,Tropical Storm,14.32,0,0,29900000,0,NC,EST-5,130979,Z,94,MHX,0,0,32.78,-74.66,97,954,2,0
789586,PAMLICO (ZONE),10/11/2018,1430,Tropical Storm,0.34,0,0,0,0,NC,EST-5,131976,Z,94,MHX,0,0,34.88,-80.91,45,989,0,0
